ID,Date,Area,PoolType,Lab1,Lab2,Lab3,Lab4,Lab5,V1,V2,V3,V4,V5,V6,V7,Label
3029,2018-01-31 00:00:00+00:00,East,B,0,0,0,0,0,0.15,0.11078431372549019,0.5533333333333333,0.6455529,30.980083671,1970.82756,109.49042,Y
3030,2018-07-07 00:00:00+00:00,East,B,0,0,0,0,0,0.1375,0.11078431372549019,0.5533333333333333,0.5635676816999999,21.567922388999996,1820.2782325,95.8041175,Y
3031,2018-11-29 00:00:00+00:00,East,B,0,0,0,0,0,0.1125,0.11078431372549019,0.5533333333333333,0.2246524092,31.580447868,1286.512435,68.4315125,Y
3032,2019-07-19 00:00:00+00:00,East,B,0,0,0,0,0,0.0925,0.11078431372549019,0.43333333333333335,0.096832935,36.21551769,547.4521,41.0589075,Y
3033,2020-01-17 00:00:00+00:00,East,B,0,0,0,0,0,0.1,0.11078431372549019,0.5533333333333333,0.58099761,31.038183431999997,1710.7878125,82.117815,Y
3034,2020-06-08 00:00:00+00:00,East,B,0,0,0,0,0,0.08125,0.11078431372549019,0.5533333333333333,0.4996579446,22.975227711000002,1272.8261325,95.8041175,Y
3035,2020-10-30 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.32277645,27.855607635,1519.1795775,95.8041175,Y
3036,2021-03-31 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.2110957983,35.285921513999995,2203.4947025,136.863025,Y
3037,2021-11-28 00:00:00+00:00,East,B,0,0,0,0,0,0.12125,0.11078431372549019,0.5,0.213032457,28.888492275,2203.4947025,136.863025,Y
3038,2018-01-24 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.45188702999999997,29.101524731999998,1012.786385,54.74521,Y
3039,2018-06-29 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.355054095,26.235269856,1012.786385,54.74521,Y
3040,2018-12-10 00:00:00+00:00,East,B,0,0,0,0,0,0.05625,0.07058823529411765,0.43333333333333335,0.25822116,24.266333511000003,875.92336,54.74521,Y
3041,2019-04-12 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.43333333333333335,0.77466348,11.109965409,1300.1987375,68.4315125,N
3042,2020-01-15 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.43333333333333335,0.4925568627,29.250001899,985.41378,54.74521,Y
3043,2020-06-16 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.6455529,23.310915218999998,985.41378,54.74521,Y
3044,2020-10-29 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.32148534419999997,30.160231487999997,807.4918475,41.0589075,Y
3045,2021-03-31 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.21626022150000002,34.291770048,1163.3357125,54.74521,Y
3046,2021-11-27 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.19366587,32.490677457,1231.767225,82.117815,Y
3047,2022-05-08 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.19366587,4.725447228,958.041175,54.74521,N
3048,2018-02-13 00:00:00+00:00,East,B,0,0,0,0,0,0.0875,0.07058823529411765,0.43333333333333335,0.4137994089,28.462427361000003,1313.88504,68.4315125,Y
3049,2018-07-06 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.77466348,24.395444090999998,1231.767225,68.4315125,Y
3050,2018-11-29 00:00:00+00:00,East,B,0,0,0,0,0,0.05625,0.07058823529411765,0.43333333333333335,0.22594351499999998,33.69786138,752.7466375,41.0589075,Y
3051,2019-04-16 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.43333333333333335,0.77466348,10.251380052,1573.9247875,82.117815,N
3052,2020-01-17 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.43333333333333335,0.6132752549999999,30.812239916999996,1067.531595,54.74521,Y
